16,6,5,C059,2114116.319,761875.321,232.137,UTM,13
16,6,5,C060,2115088.434,761526.880,251.816,UTM,13
16,6,5,C061,2113009.192,759998.905,231.223,UTM,13
16,6,5,C062,2112342.733,760512.071,227.49,UTM,13
16,6,6,C009,2118581.076,768767.531,280.718,UTM,13
16,6,6,C010,2119522.606,769169.675,416.182,UTM,13
16,6,7,C037,2103507.331,779713.559,254.799,UTM,13
16,6,7,C038,2103357.063,780232.685,259.082,UTM,13
16,6,9,C055,2097389.947,769008.331,198.732,UTM,13
16,6,9,C056,2097270.734,769691.329,196.857,UTM,13
16,6,11,C011,2103781.423,764160.106,203.674,UTM,13
16,6,11,C012,2103241.969,764455.806,204.941,UTM,13
16,6,11,C013,2102753.820,765441.038,203.153,UTM,13
16,6,11,C014,2102282.594,765755.189,203.065,UTM,13
16,6,13,C017,2102438.965,772230.003,212.397,UTM,13
16,6,13,C018,2102557.931,772842.201,205.675,UTM,13
16,6,14,C053,2124773.464,782173.680,1359.117,UTM,13
16,6,14,C054,2124030.714,781727.846,1344.344,UTM,13
16,6,16,C023,2106058.865,779207.293,233.605,UTM,13
16,6,16,C024,2108945.072,778347.874,266.234,UTM,13
16,6,21,C047,2108064.187,781451.578,293.169,UTM,13
16,6,21,C048,2107557.116,781362.596,288.895,UTM,13
16,6,22,C045,2088058.301,755229.789,469.457,UTM,13
16,6,22,C046,2088933.712,756332.470,512.033,UTM,13
16,6,23,C025,2110060.080,781317.275,307.597,UTM,13
16,6,23,C026,2110545.633,781733.135,320.973,UTM,13
16,6,27,C015,2105536.378,768577.587,215.105,UTM,13
16,6,27,C016,2105948.991,768849.732,212.411,UTM,13
16,6,28,C049,2110964.477,784322.628,376.02,UTM,13
16,6,28,C050,2110255.569,784722.760,383.727,UTM,13
16,6,30,C069,2106729.865,783565.177,302.517,UTM,13
16,6,30,C070,2106112.976,784145.763,311.409,UTM,13
16,6,31,C039,2108326.418,773412.133,240.304,UTM,13
16,6,31,C040,2108594.912,773913.032,248.316,UTM,13
16,6,32,C067,2096410.196,774086.220,202.496,UTM,13
16,6,32,C068,2095863.398,774178.868,195.67,UTM,13
16,6,33,9073,2089434.832,745155.148,916.035,UTM,13
16,6,33,C075,2094821.051,752245.016,281.691,UTM,13
16,6,33,C076,2094127.973,751655.386,276.344,UTM,13
16,6,35,C073,2086508.800,781072.467,239.183,UTM,13
16,6,35,C074,2084964.656,781830.060,261.863,UTM,13
16,6,36,C005,2114101.061,768545.620,253.039,UTM,13
16,6,36,C006,2114407.708,768052.422,251.365,UTM,13
16,6,37,6011,2101215.641,773205.589,199.194,UTM,13
16,6,37,6012,2101154.681,777528.629,218.696,UTM,13
16,6,37,6013,2099817.651,777936.444,198.422,UTM,13
16,6,37,6021,2098757.207,772545.238,194.628,UTM,13
16,6,37,6022,2098639.545,777870.358,191.832,UTM,13
16,6,37,6023,2098857.907,778140.694,195.515,UTM,13
16,6,37,6031,2096968.543,773112.208,213.466,UTM,13
16,6,37,6032,2095861.579,777778.125,188.766,UTM,13
16,6,37,6151,2103860.851,772785.264,215.834,UTM,13
16,6,37,6152,2103804.220,777070.960,228.316,UTM,13
16,6,37,C063,2101756.390,775391.393,219.704,UTM,13
16,6,37,C064,2100502.912,777520.764,211.724,UTM,13
16,6,38,C071,2115615.663,779323.128,398.714,UTM,13
16,6,38,C072,2115330.908,778775.889,354.926,UTM,13
16,6,41,C057,2087507.736,787054.469,349.407,UTM,13
16,6,41,C058,2088056.994,786378.018,252.046,UTM,13
16,6,42,C041,2097434.430,777719.994,186.212,UTM,13
16,6,42,C042,2096887.717,777330.298,185.056,UTM,13
16,6,51,C051,2104678.810,772765.875,224.939,UTM,13
16,6,51,C052,2104045.506,772750.474,214.743,UTM,13
16,6,55,C065,2112575.940,783106.341,353.72,UTM,13
16,6,55,C066,2112077.861,782563.477,340.944,UTM,13
16,6,56,C005,2080189.046,787618.372,323.598,UTM,13
16,6,56,C006,2079897.795,788160.604,286.105,UTM,13
16,7,1,C001,2175494.322,353670.735,2343.711,UTM,14
16,7,1,C002,2175772.860,352533.691,2282.042,UTM,14
16,7,2,C005,2175712.995,359759.475,2465.486,UTM,14
16,7,2,C006,2175639.228,360289.055,2562.707,UTM,14
16,7,3,C003,2175289.588,360461.622,2611.716,UTM,14
16,7,3,C004,2177403.517,360570.482,2926.962,UTM,14
16,9,2,C035,2108378.628,222835.694,1720.309,UTM,14
16,9,2,C036,2108297.630,222130.843,1767.026,UTM,14
16,9,4,C003,2109275.658,208629.220,1275.088,UTM,14
16,9,4,C004,2109883.374,208634.307,1321.864,UTM,14
16,9,7,C037,2132514.084,225669.964,2188.677,UTM,14
16,9,7,C038,2132015.347,225946.912,2208.993,UTM,14
16,9,11,C001,2131342.544,228629.676,2164.225,UTM,14
16,9,11,C002,2131641.630,229090.564,2157.726,UTM,14
16,9,12,C013,2107990.538,204383.123,1084.603,UTM,14
16,9,12,C014,2108118.666,204951.671,1100.601,UTM,14
16,9,13,C011,2111317.735,220509.637,2001.988,UTM,14
16,9,13,C012,2110936.827,221116.186,2021.548,UTM,14
16,9,14,C017,2108081.056,209401.825,1033.281,UTM,14
16,9,14,C018,2107272.987,209714.870,936.396,UTM,14
16,9,18,C058,2217527.758,788235.909,1579.909,UTM,13
16,9,18,C059,2216620.535,788112.995,1561.57,UTM,13
16,9,19,C007,2122612.632,215486.356,1648.831,UTM,14
16,9,19,C008,2121878.519,215791.686,1668.877,UTM,14
16,9,19,C009,2120252.979,214235.316,1569.905,UTM,14
16,9,19,C010,2120227.003,213591.193,1525.045,UTM,14
16,9,23,C021,2103730.164,210522.461,654.308,UTM,14
16,9,23,C022,2103187.748,210953.773,707.174,UTM,14
16,9,24,C019,2106543.150,221055.583,1812.875,UTM,14
16,9,24,C020,2106362.691,219592.953,1815.097,UTM,14
16,9,26,5011,2101967.237,215279.041,1041.505,UTM,14
16,9,26,C025,2100589.662,218379.068,1461.719,UTM,14
16,9,26,C026,2100511.985,217654.948,1347.15,UTM,14
16,9,32,C039,2128314.237,206844.774,1244.202,UTM,14
16,9,32,C040,2128518.340,206204.402,1203.901,UTM,14
16,9,36,C005,2127872.118,226149.427,2114.192,UTM,14
16,9,36,C006,2127061.694,226160.416,2131.321,UTM,14
16,9,37,c033,2245736.971,1472006.392,1726.267,UTM,14
16,9,37,c034,2246407.962,1472010.551,1712.497,UTM,14
16,9,38,C027,2108635.995,221311.238,1857.942,UTM,14
16,9,38,C028,2107311.443,220385.230,1822.54,UTM,14
16,9,41,C015,2136682.338,227083.495,2326.167,UTM,14
16,9,41,C016,2135810.233,228095.838,2306.209,UTM,14
16,10,1,C007,2033309.881,787416.908,894.255,UTM,13
16,10,1,C008,2032612.382,786933.371,835.837,UTM,13
16,10,6,71,2018153.842,797902.565,835.056,UTM,13
16,10,6,72,2018164.125,797985.165,808.299,UTM,13
16,10,6,73,2018005.339,798151.358,853.044,UTM,13
16,10,6,74,2017988.283,798153.870,850.843,UTM,13
16,10,6,75,2017618.350,798195.845,915.847,UTM,13
16,10,6,76,2017570.959,798222.610,930.373,UTM,13
16,10,6,77,2017426.985,798444.214,956.358,UTM,13
16,10,6,78,2017339.318,798495.437,989.155,UTM,13
16,10,6,79,2017295.728,798550.661,988.888,UTM,13
16,10,6,80,2017176.320,798822.700,994.211,UTM,13
16,10,6,81,2016530.230,798664.723,941.398,UTM,13
16,10,6,82,2016405.886,798680.544,974.888,UTM,13
16,10,6,223,2016626.381,798684.918,956.213,UTM,13
16,10,6,224,2017766.239,798117.302,882.766,UTM,13
16,10,6,1022,2018256.724,797863.637,817.905,UTM,13
16,10,6,3448,2017526.217,798094.524,880.856,UTM,13
16,10,6,C011,2020945.916,793677.032,842.706,UTM,13
16,10,6,C012,2020844.889,794540.490,788.604,UTM,13
16,10,7,C021,2045431.918,789543.844,829.067,UTM,13
16,10,7,C022,2044897.649,789853.520,822.329,UTM,13
16,10,8,C003,2047872.627,185783.700,277.59,UTM,14
16,10,8,C004,2047275.820,185849.000,269.127,UTM,14
16,10,10,C023,2037716.674,801147.852,643.999,UTM,13
16,10,10,C024,2040151.370,799995.616,752.351,UTM,13
16,10,13,C015,2025990.260,193102.979,112.36,UTM,14
16,10,13,C016,2025443.779,193379.635,92.358,UTM,14
16,10,15,4011,2046141.029,806424.192,773.621,UTM,13
16,10,15,4012,2046419.669,809007.427,449.024,UTM,13
16,10,15,4021,2045066.285,805380.591,1068.109,UTM,13
16,10,15,5011,2047061.000,808883.850,415.391,UTM,13
16,10,15,5012,2047256.520,812150.866,518.404,UTM,13
16,10,15,5021,2044563.200,809323.517,475.066,UTM,13
16,10,15,5022,2044998.933,812129.663,458.471,UTM,13
16,10,15,6012,2046725.342,816640.024,323.952,UTM,13
16,10,15,6022,2045061.207,817148.386,211.71,UTM,13
16,10,15,6031,2043737.314,812118.265,537.796,UTM,13
16,10,15,6032,2043332.649,816501.368,619.885,UTM,13
16,10,15,6141,2049305.862,812337.041,420.104,UTM,13
16,10,15,6142,2048858.581,816423.609,281.354,UTM,13
16,10,15,C013,2046092.781,810340.068,421.918,UTM,13
16,10,15,C014,2045769.087,810877.949,427.404,UTM,13
16,10,16,C009,2032563.219,184331.598,492.912,UTM,14
16,10,16,C010,2031234.036,184364.958,485.684,UTM,14
16,10,19,C001,2057850.024,815839.030,476.569,UTM,13
16,10,19,C002,2057132.109,815421.923,410.415,UTM,13
16,10,20,C017,2016631.745,790608.862,694.632,UTM,13
16,10,20,C018,2016750.692,791291.155,665.821,UTM,13
16,11,1,C009,2239414.604,754414.432,1509.273,UTM,13
16,11,1,C010,2239534.173,752670.953,1509.671,UTM,13
16,11,2,C003,2240870.743,750885.474,1509.955,UTM,13
16,11,2,C004,2240345.153,749390.815,1510.342,UTM,13
16,11,4,C013,2243110.441,757934.587,1514.751,UTM,13
16,11,4,C014,2243550.590,757053.881,1514.627,UTM,13
16,12,5,C058,2114515.960,752315.595,253.839,UTM,13
16,12,5,C059,2114307.360,751830.853,245.02,UTM,13
16,12,10,C001,2124942.260,742364.644,354.803,UTM,13
16,12,10,C002,2124898.411,742923.347,353.049,UTM,13
16,12,14,C031,2139768.648,755622.894,893.15,UTM,13
16,12,14,C032,2139880.885,754664.070,806.308,UTM,13
16,12,15,C043,2116116.846,742991.170,284.605,UTM,13
16,12,15,C044,2115579.265,743759.973,275.245,UTM,13
16,12,16,C033,2114127.374,752956.508,268.776,UTM,13
16,12,16,C034,2114921.259,753126.986,293.574,UTM,13
16,12,18,3009,2130440.306,737101.913,390.305,UTM,13
16,12,18,3082,2130033.210,735974.078,376.938,UTM,13
16,12,18,3920,2130307.666,737058.033,377.976,UTM,13
16,12,18,C045,2129345.979,734584.192,372.634,UTM,13
16,12,18,C046,2128985.450,734991.412,370.204,UTM,13
16,12,20,C017,2106299.363,761905.916,207.061,UTM,13
16,12,20,C018,2105608.178,762125.002,231.513,UTM,13
16,12,23,C056,2112861.365,759839.453,236.905,UTM,13
16,12,23,C057,2112194.150,760051.733,224.844,UTM,13
16,12,26,C029,2144161.039,757802.072,1072.759,UTM,13
16,12,26,C030,2144779.120,757461.504,1085.971,UTM,13
16,12,27,C021,2107490.066,747383.063,236.345,UTM,13
16,12,27,C022,2108367.929,747349.766,260.413,UTM,13
16,12,28,C054,2120954.795,760995.128,307.31,UTM,13
16,12,28,C055,2120862.015,762212.543,318.788,UTM,13
16,12,29,C001,2124942.260,742364.644,354.803,UTM,13
16,12,29,C002,2124898.411,742923.347,353.049,UTM,13
16,12,30,C027,2114899.557,746176.658,358.878,UTM,13
16,12,30,C028,2113497.728,744731.946,264.785,UTM,13
16,12,32,C035,2123020.209,736889.678,323.842,UTM,13
16,12,32,C036,2122523.054,736618.333,326.942,UTM,13
16,12,32,C037,2120440.541,735453.222,310.334,UTM,13
16,12,32,C038,2120927.923,734309.023,398.535,UTM,13
16,12,35,C003,2114752.325,758385.101,240.517,UTM,13
16,12,35,C004,2114806.266,759144.446,240.061,UTM,13
16,12,38,C039,2125382.068,749081.033,412.419,UTM,13
16,12,38,C040,2125089.298,748482.447,404.3,UTM,13
16,12,46,C060,2118991.175,745814.322,303.546,UTM,13
16,12,46,C061,2118421.859,745966.931,303.435,UTM,13
16,12,47,C051,2107517.071,747740.396,230.178,UTM,13
16,12,47,C052,2107469.369,748476.593,229.289,UTM,13
16,12,51,C041,2110801.893,749128.264,239.892,UTM,13
16,12,51,C042,2110171.540,748483.919,241.943,UTM,13
16,12,52,C023,2123077.267,767748.918,560.976,UTM,13
16,12,52,C024,2122432.070,767456.717,439.581,UTM,13
16,13,2,C001,2104308.254,275863.900,572.608,UTM,14
16,13,2,C002,2104107.985,276627.795,607.224,UTM,14
16,13,4,C009,2097533.852,279846.216,898.734,UTM,14
16,13,4,C010,2097265.898,279117.710,755.324,UTM,14
16,13,5,C019,2097047.237,282989.236,971.413,UTM,14
16,13,5,C020,2095947.429,282726.943,849.887,UTM,14
16,13,6,C027,2099395.031,291217.303,783.541,UTM,14
16,13,6,C028,2098942.686,290521.936,781.834,UTM,14
16,13,7,C023,2099437.490,285167.298,779.849,UTM,14
16,13,7,C024,2098776.457,284199.327,789.499,UTM,14
16,13,8,C013,2093644.186,288755.240,766.098,UTM,14
16,13,8,C014,2092951.126,288074.786,709.138,UTM,14
16,13,8,C015,2094721.910,300928.845,623.381,UTM,14
16,13,8,C016,2093627.964,299955.598,817.262,UTM,14
16,13,8,C017,2090047.415,295399.779,703.395,UTM,14
16,13,8,C018,2089462.268,293960.386,708.111,UTM,14
16,14,1,38,2077678.211,646775.833,234.333,UTM,13
16,14,1,40,2077725.435,646698.116,254.765,UTM,13
16,14,1,132,2076187.794,642326.672,2.765,UTM,13
16,14,1,204,2078245.308,644827.046,53.334,UTM,13
16,14,1,2062,2079357.555,644684.055,8.429,UTM,13
16,14,1,3026,2078987.767,645778.709,48.866,UTM,13
16,14,1,3051,2081001.233,643700.890,14.246,UTM,13
16,14,1,3052,2080980.420,648130.112,148.515,UTM,13
16,14,1,3082,2074307.298,646432.029,78.591,UTM,13
16,14,1,3127,2076900.324,642877.104,5.039,UTM,13
16,14,1,3128,2076881.145,642912.265,3.988,UTM,13
16,14,1,3129,2076859.381,642952.966,4.599,UTM,13
16,14,1,3161,2076921.773,644164.655,4.965,UTM,13
16,14,1,3166,2076815.260,642728.283,4.089,UTM,13
16,14,1,3171,2076750.958,642786.904,3.943,UTM,13
16,14,1,3215,2076620.767,644274.756,6.765,UTM,13
16,14,1,3216,2076616.474,644268.000,7.53,UTM,13
16,14,1,3241,2076319.198,642131.236,1.854,UTM,13
16,14,1,C011,2076290.179,641314.890,0.622,UTM,13
16,14,1,C012,2076302.081,641829.201,1.909,UTM,13
16,14,2,C009,2070943.978,643345.618,28.26,UTM,13
16,14,2,C010,2071800.690,644279.171,38.642,UTM,13
16,14,4,C015,2064859.689,640524.626,-0.462,UTM,13
16,14,4,C016,2065271.216,640084.061,-4.914,UTM,13
16,14,6,C007,2067930.379,634624.880,-13.589,UTM,13
16,14,6,C008,2067450.514,635047.499,-14.162,UTM,13
16,14,7,C001,2080602.159,652726.473,219.168,UTM,13
16,14,7,C002,2081753.672,653081.668,277.811,UTM,13
16,14,10,C005,2071785.290,637921.186,-7.898,UTM,13
16,14,10,C006,2072302.710,637402.565,-7.619,UTM,13
16,14,11,C013,2069350.452,646317.812,50.626,UTM,13
16,14,11,C014,2069137.443,645455.205,38.627,UTM,13
16,15,1,C020,2050212.068,710941.964,1775.167,UTM,13
16,16,1,C021,2049355.080,711409.165,1811.835,UTM,13
16,17,3,2011,2101160.520,678504.790,379.158,UTM,13
16,18,3,2012,2101700.176,681965.145,420.589,UTM,13
16,19,3,C003,2094574.902,678821.306,441.848,UTM,13
16,20,3,C004,2093758.825,680381.607,487.096,UTM,13
